epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_MASE,val_RMSE,val_SMAPE,val_loss
0,49,,1.9203643798828125,,,,,,
0,99,,1.786791443824768,,,,,,
0,149,,1.7799075841903687,,,,,,
0,199,,1.7816417217254639,,,,,,
0,249,,1.833597183227539,,,,,,
0,299,,1.8135807514190674,,,,,,
0,321,,,2.3674347400665283,0.014605417847633362,1.0993151664733887,6.014930725097656,0.01463323924690485,2.001422643661499
0,321,1.8450465202331543,,,,,,,
1,349,,1.7409179210662842,,,,,,
1,399,,1.6887445449829102,,,,,,
1,449,,1.9484409093856812,,,,,,
1,499,,1.7570406198501587,,,,,,
1,549,,1.9118324518203735,,,,,,
1,599,,1.8714593648910522,,,,,,
1,643,,,2.412595748901367,0.014832650311291218,1.1075998544692993,6.173828601837158,0.014832356944680214,2.003903388977051
1,643,1.8284687995910645,,,,,,,
2,649,,1.7132612466812134,,,,,,
2,699,,1.778357744216919,,,,,,
2,749,,1.8849636316299438,,,,,,
2,799,,1.7602851390838623,,,,,,
2,849,,1.8799140453338623,,,,,,
2,899,,1.8238235712051392,,,,,,
2,949,,1.871686339378357,,,,,,
2,965,,,2.415597915649414,0.01499861665070057,1.132477045059204,6.107006549835205,0.015060463920235634,2.0297799110412598
2,965,1.8278658390045166,,,,,,,
3,999,,1.7858461141586304,,,,,,
3,1049,,1.7596718072891235,,,,,,
3,1099,,1.7392075061798096,,,,,,
3,1149,,1.7603940963745117,,,,,,
3,1199,,1.8711631298065186,,,,,,
3,1249,,1.891925573348999,,,,,,
3,1287,,,2.452277421951294,0.014859471470117569,1.1201362609863281,6.354834079742432,0.01486701238900423,2.0193216800689697
3,1287,1.8247385025024414,,,,,,,
4,1299,,1.8149995803833008,,,,,,
4,1349,,1.6872775554656982,,,,,,
4,1399,,1.8054625988006592,,,,,,
4,1449,,1.8687384128570557,,,,,,
4,1499,,1.7731021642684937,,,,,,
4,1549,,1.6069740056991577,,,,,,
4,1599,,1.8342006206512451,,,,,,
4,1609,,,2.3520092964172363,0.014303112402558327,1.090467095375061,6.143179893493652,0.014348448254168034,1.9995406866073608
4,1609,1.8210316896438599,,,,,,,
5,1649,,1.8836971521377563,,,,,,
5,1699,,1.8328176736831665,,,,,,
5,1749,,1.7979466915130615,,,,,,
5,1799,,1.659979224205017,,,,,,
5,1849,,1.8701391220092773,,,,,,
5,1899,,1.8847672939300537,,,,,,
5,1931,,,2.336698055267334,0.014312641695141792,1.0823144912719727,5.84593391418457,0.014340554364025593,1.9909595251083374
5,1931,1.8171865940093994,,,,,,,
6,1949,,1.7138736248016357,,,,,,
6,1999,,1.7308225631713867,,,,,,
6,2049,,1.6807152032852173,,,,,,
6,2099,,1.822108268737793,,,,,,
6,2149,,1.8075487613677979,,,,,,
6,2199,,1.8185198307037354,,,,,,
6,2249,,1.8737246990203857,,,,,,
6,2253,,,2.392190456390381,0.01488227117806673,1.119896650314331,6.115780353546143,0.014933355152606964,2.034039258956909
6,2253,1.8143728971481323,,,,,,,
7,2299,,1.8161609172821045,,,,,,
7,2349,,1.8351742029190063,,,,,,
7,2399,,1.9179766178131104,,,,,,
7,2449,,1.8006856441497803,,,,,,
7,2499,,1.7143338918685913,,,,,,
7,2549,,1.845503568649292,,,,,,
7,2575,,,2.5302281379699707,0.015130755491554737,1.1537134647369385,6.661722183227539,0.015196378342807293,2.060434341430664
7,2575,1.8113094568252563,,,,,,,
8,2599,,1.810760498046875,,,,,,
8,2649,,1.8180404901504517,,,,,,
8,2699,,1.747796654701233,,,,,,
8,2749,,1.8364728689193726,,,,,,
8,2799,,1.8743085861206055,,,,,,
8,2849,,1.807452917098999,,,,,,
8,2897,,,2.4870800971984863,0.014959107153117657,1.1367361545562744,6.393253803253174,0.015025083906948566,2.0433290004730225
8,2897,1.808431625366211,,,,,,,
9,2899,,1.7702471017837524,,,,,,
9,2949,,1.8325459957122803,,,,,,
9,2999,,1.8844703435897827,,,,,,
9,3049,,1.817935585975647,,,,,,
9,3099,,1.8885915279388428,,,,,,
9,3149,,1.9135472774505615,,,,,,
9,3199,,1.6001113653182983,,,,,,
9,3219,,,2.491325616836548,0.015122098848223686,1.1553285121917725,6.3501691818237305,0.015189748257398605,2.0559349060058594
9,3219,1.8048471212387085,,,,,,,
10,3249,,1.6214672327041626,,,,,,
10,3299,,1.869384765625,,,,,,
10,3349,,1.794158697128296,,,,,,
10,3399,,1.8385967016220093,,,,,,
10,3449,,1.6726115942001343,,,,,,
10,3499,,2.0756053924560547,,,,,,
10,3541,,,2.5308568477630615,0.015000448562204838,1.1468380689620972,6.638465881347656,0.01506130676716566,2.0492866039276123
10,3541,1.8038471937179565,,,,,,,
11,3549,,1.811436653137207,,,,,,
11,3599,,1.6392616033554077,,,,,,
11,3649,,1.6411129236221313,,,,,,
11,3699,,1.574954628944397,,,,,,
11,3749,,2.014824628829956,,,,,,
11,3799,,1.876060128211975,,,,,,
11,3849,,1.8120912313461304,,,,,,
11,3863,,,2.3580846786499023,0.01432753261178732,1.0898948907852173,6.061688423156738,0.01436604280024767,2.0029916763305664
11,3863,1.7987934350967407,,,,,,,
12,3899,,1.6590278148651123,,,,,,
12,3949,,1.768673300743103,,,,,,
12,3999,,1.7922292947769165,,,,,,
12,4049,,1.7741435766220093,,,,,,
12,4099,,1.7564704418182373,,,,,,
12,4149,,1.7769997119903564,,,,,,
12,4185,,,2.4124577045440674,0.014800558798015118,1.1196590662002563,6.224152565002441,0.014853728003799915,2.0258846282958984
12,4185,1.7989393472671509,,,,,,,
13,4199,,1.7755244970321655,,,,,,
13,4249,,1.6743919849395752,,,,,,
13,4299,,1.8549778461456299,,,,,,
13,4349,,1.7677364349365234,,,,,,
13,4399,,1.7658523321151733,,,,,,
13,4449,,1.7689921855926514,,,,,,
13,4499,,1.7647063732147217,,,,,,
13,4507,,,2.4833765029907227,0.014980558305978775,1.1327158212661743,6.478346824645996,0.01504291221499443,2.0493788719177246
13,4507,1.795912265777588,,,,,,,
14,4549,,1.6492058038711548,,,,,,
14,4599,,1.80941641330719,,,,,,
14,4649,,1.8063914775848389,,,,,,
14,4699,,1.7888864278793335,,,,,,
14,4749,,1.8287875652313232,,,,,,
14,4799,,1.7345249652862549,,,,,,
14,4829,,,2.505882501602173,0.01515929028391838,1.152925729751587,6.514047622680664,0.015217852778732777,2.052541971206665
14,4829,1.796956181526184,,,,,,,
15,4849,,1.9954220056533813,,,,,,
15,4899,,1.8905155658721924,,,,,,
15,4949,,1.7370331287384033,,,,,,
15,4999,,1.9072234630584717,,,,,,
15,5049,,1.8912327289581299,,,,,,
15,5099,,1.9779014587402344,,,,,,
15,5149,,1.838059663772583,,,,,,
15,5151,,,2.496441602706909,0.014895159751176834,1.1295193433761597,6.4898786544799805,0.01494595967233181,2.03691029548645
15,5151,1.795186161994934,,,,,,,
16,5199,,1.6415780782699585,,,,,,
16,5249,,1.7121899127960205,,,,,,
16,5299,,1.8149058818817139,,,,,,
16,5349,,1.75204598903656,,,,,,
16,5399,,1.860314965248108,,,,,,
16,5449,,1.6763982772827148,,,,,,
16,5473,,,2.491588592529297,0.015011564828455448,1.1441147327423096,6.445028305053711,0.015092995949089527,2.0511655807495117
16,5473,1.7912720441818237,,,,,,,
17,5499,,1.7931228876113892,,,,,,
17,5549,,1.8378232717514038,,,,,,
17,5599,,1.7371715307235718,,,,,,
17,5649,,1.869075059890747,,,,,,
17,5699,,1.7463915348052979,,,,,,
17,5749,,1.7383638620376587,,,,,,
17,5795,,,2.5555946826934814,0.0151690524071455,1.1652363538742065,6.800934314727783,0.015234767459332943,2.080993413925171
17,5795,1.7907785177230835,,,,,,,
18,5799,,1.7936160564422607,,,,,,
18,5849,,1.8413951396942139,,,,,,
18,5899,,1.679147720336914,,,,,,
18,5949,,1.8202120065689087,,,,,,
18,5999,,1.8781007528305054,,,,,,
18,6049,,1.8493907451629639,,,,,,
18,6099,,1.736568808555603,,,,,,
18,6117,,,2.446063995361328,0.014570025727152824,1.1085197925567627,6.545601844787598,0.014601269736886024,2.0181286334991455
18,6117,1.7873493432998657,,,,,,,
19,6149,,1.733618974685669,,,,,,
19,6199,,1.8652877807617188,,,,,,
19,6249,,1.8254220485687256,,,,,,
19,6299,,1.8101723194122314,,,,,,
19,6349,,1.7918363809585571,,,,,,
19,6399,,1.8305038213729858,,,,,,
19,6439,,,2.381763219833374,0.014469319954514503,1.1034748554229736,6.135861873626709,0.014494325965642929,2.023716688156128
19,6439,1.7858073711395264,,,,,,,
20,6449,,1.6451358795166016,,,,,,
20,6499,,1.96279776096344,,,,,,
20,6549,,1.9582103490829468,,,,,,
20,6599,,1.643763780593872,,,,,,
20,6649,,1.7012935876846313,,,,,,
20,6699,,1.7798973321914673,,,,,,
20,6749,,1.7085182666778564,,,,,,
20,6761,,,2.441035747528076,0.014715244062244892,1.111962914466858,6.3005475997924805,0.01474529318511486,2.0326714515686035
20,6761,1.7850743532180786,,,,,,,
21,6799,,1.7320404052734375,,,,,,
21,6849,,1.9727118015289307,,,,,,
21,6899,,1.921976089477539,,,,,,
21,6949,,1.7173845767974854,,,,,,
21,6999,,1.697723150253296,,,,,,
21,7049,,1.8171192407608032,,,,,,
21,7083,,,2.506659746170044,0.015154902823269367,1.1483759880065918,6.43919563293457,0.015224283561110497,2.042379856109619
21,7083,1.7828397750854492,,,,,,,
22,7099,,1.9333255290985107,,,,,,
22,7149,,1.6693674325942993,,,,,,
22,7199,,1.7617095708847046,,,,,,
22,7249,,1.7927757501602173,,,,,,
22,7299,,1.7252048254013062,,,,,,
22,7349,,1.6612049341201782,,,,,,
22,7399,,1.7759411334991455,,,,,,
22,7405,,,2.456087350845337,0.01479605957865715,1.1283382177352905,6.3212080001831055,0.014862030744552612,2.0476770401000977
22,7405,1.7826030254364014,,,,,,,
23,7449,,1.7182800769805908,,,,,,
23,7499,,1.7901901006698608,,,,,,
23,7549,,1.8415195941925049,,,,,,
23,7599,,1.6469589471817017,,,,,,
23,7649,,1.7342102527618408,,,,,,
23,7699,,1.7175054550170898,,,,,,
23,7727,,,2.4495763778686523,0.014610995538532734,1.1019587516784668,6.45937967300415,0.0146382637321949,2.0130436420440674
23,7727,1.77864670753479,,,,,,,
24,7749,,1.8456846475601196,,,,,,
24,7799,,1.7589184045791626,,,,,,
24,7849,,1.7044298648834229,,,,,,
24,7899,,1.7947146892547607,,,,,,
24,7949,,1.787418007850647,,,,,,
24,7999,,1.9230877161026,,,,,,
24,8049,,1.8140109777450562,,,,,,
24,8049,,,2.4561386108398438,0.014699694700539112,1.1208239793777466,6.509774208068848,0.01473321858793497,2.027684450149536
24,8049,1.777604341506958,,,,,,,
25,8099,,1.8329271078109741,,,,,,
25,8149,,1.636243462562561,,,,,,
25,8199,,1.841451644897461,,,,,,
25,8249,,1.9456647634506226,,,,,,
25,8299,,1.8602626323699951,,,,,,
25,8349,,1.704756736755371,,,,,,
25,8371,,,2.4278950691223145,0.014815923757851124,1.1138134002685547,6.16834020614624,0.014812353998422623,2.0126123428344727
25,8371,1.7739989757537842,,,,,,,
26,8399,,1.7912991046905518,,,,,,
26,8449,,2.023545265197754,,,,,,
26,8499,,1.773837685585022,,,,,,
26,8549,,1.714411973953247,,,,,,
26,8599,,1.7356560230255127,,,,,,
26,8649,,1.8245093822479248,,,,,,
26,8693,,,2.3691375255584717,0.014454361982643604,1.089929223060608,6.181725978851318,0.014469258487224579,2.018272876739502
26,8693,1.773716688156128,,,,,,,
27,8699,,1.7690086364746094,,,,,,
27,8749,,1.6481279134750366,,,,,,
27,8799,,1.8282874822616577,,,,,,
27,8849,,1.7088184356689453,,,,,,
27,8899,,1.7035804986953735,,,,,,
27,8949,,1.816632628440857,,,,,,
27,8999,,1.8241872787475586,,,,,,
27,9015,,,2.3884990215301514,0.014533836394548416,1.1051583290100098,6.208112716674805,0.014554578810930252,2.0221164226531982
27,9015,1.7713443040847778,,,,,,,
28,9049,,1.7571289539337158,,,,,,
